Point ID,Idp,Mk,"Points:0","Points:1","Points:2",Points_Magnitude,Rhop,Type,"Vel:0","Vel:1","Vel:2",Vel_Magnitude
189,690,1,0.04,0,1.8,1.80044,1000.25,3,0,0,0,0
190,691,1,0.04,0,1.82,1.82044,1000.23,3,0,0,0,0
191,692,1,0.04,0,1.84,1.84043,1000.2,3,0,0,0,0
192,693,1,0.04,0,1.86,1.86043,1000.18,3,0,0,0,0
193,694,1,0.04,0,1.88,1.88043,1000.15,3,0,0,0,0
194,695,1,0.04,0,1.9,1.90042,1000.13,3,0,0,0,0
195,696,1,0.04,0,1.92,1.92042,1000.1,3,0,0,0,0
196,697,1,0.04,0,1.94,1.94041,1000.08,3,0,0,0,0
197,698,1,0.04,0,1.96,1.96041,1000.05,3,0,0,0,0
198,699,1,0.04,0,1.98,1.9804,1000.03,3,0,0,0,0
199,700,1,0.04,0,2,2.0004,1000,3,0,0,0,0
200,701,1,0.06,0,0.02,0.0632455,1002.48,3,0,0,0,0
201,702,1,0.06,0,0.04,0.072111,1002.46,3,0,0,0,0
202,703,1,0.06,0,0.06,0.0848528,1002.43,3,0,0,0,0
203,704,1,0.06,0,0.08,0.1,1002.41,3,0,0,0,0
204,705,1,0.06,0,0.1,0.116619,1002.38,3,0,0,0,0
205,706,1,0.06,0,0.12,0.134164,1002.36,3,0,0,0,0
206,707,1,0.06,0,0.14,0.152315,1002.33,3,0,0,0,0
207,708,1,0.06,0,0.16,0.17088,1002.31,3,0,0,0,0
208,709,1,0.06,0,0.18,0.189737,1002.28,3,0,0,0,0
209,710,1,0.06,0,0.2,0.208806,1002.26,3,0,0,0,0
210,711,1,0.06,0,0.22,0.228035,1002.23,3,0,0,0,0
211,712,1,0.06,0,0.24,0.247386,1002.21,3,0,0,0,0
212,713,1,0.06,0,0.26,0.266833,1002.18,3,0,0,0,0
213,714,1,0.06,0,0.28,0.286356,1002.16,3,0,0,0,0
214,715,1,0.06,0,0.3,0.305941,1002.13,3,0,0,0,0
215,716,1,0.06,0,0.32,0.325576,1002.11,3,0,0,0,0
216,717,1,0.06,0,0.34,0.345254,1002.08,3,0,0,0,0
217,718,1,0.06,0,0.36,0.364966,1002.06,3,0,0,0,0
218,719,1,0.06,0,0.38,0.384708,1002.03,3,0,0,0,0
219,720,1,0.06,0,0.4,0.404475,1002.01,3,0,0,0,0
220,721,1,0.06,0,0.42,0.424264,1001.98,3,0,0,0,0
221,722,1,0.06,0,0.44,0.444072,1001.96,3,0,0,0,0
222,723,1,0.06,0,0.46,0.463897,1001.93,3,0,0,0,0
223,724,1,0.06,0,0.48,0.483735,1001.91,3,0,0,0,0
224,725,1,0.06,0,0.5,0.503587,1001.88,3,0,0,0,0
225,726,1,0.06,0,0.52,0.52345,1001.86,3,0,0,0,0
226,727,1,0.06,0,0.54,0.543323,1001.83,3,0,0,0,0
227,728,1,0.06,0,0.56,0.563205,1001.81,3,0,0,0,0
228,729,1,0.06,0,0.58,0.583095,1001.78,3,0,0,0,0
229,730,1,0.06,0,0.6,0.602993,1001.76,3,0,0,0,0
230,731,1,0.06,0,0.62,0.622896,1001.73,3,0,0,0,0
231,732,1,0.06,0,0.64,0.642806,1001.71,3,0,0,0,0
232,733,1,0.06,0,0.66,0.662722,1001.68,3,0,0,0,0
233,734,1,0.06,0,0.68,0.682642,1001.66,3,0,0,0,0
234,735,1,0.06,0,0.7,0.702567,1001.63,3,0,0,0,0
235,736,1,0.06,0,0.72,0.722496,1001.61,3,0,0,0,0
236,737,1,0.06,0,0.74,0.742428,1001.58,3,0,0,0,0
237,738,1,0.06,0,0.76,0.762365,1001.56,3,0,0,0,0
238,739,1,0.06,0,0.78,0.782304,1001.53,3,0,0,0,0
239,740,1,0.06,0,0.8,0.802247,1001.51,3,0,0,0,0
