"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
1400,0.0,0.0,0.0,1000.529649542288,3,1,-0.14,0.0,0.05
1401,0.0,0.0,0.0,1000.4066253000327,3,1,-0.14,0.0,0.06
1402,0.0,0.0,0.0,1000.2835102178705,3,1,-0.14,0.0,0.07
1403,0.0,0.0,0.0,1000.1603041503462,3,1,-0.14,0.0,0.08
1404,0.0,0.0,0.0,1000.0370069516459,3,1,-0.14,0.0,0.09
1405,0.0,0.0,0.0,1001.0208410088566,3,1,-0.13,0.0,0.01
1406,0.0,0.0,0.0,1000.8981786788087,3,1,-0.13,0.0,0.02
1407,0.0,0.0,0.0,1000.7754260871122,3,1,-0.13,0.0,0.03
1408,0.0,0.0,0.0,1000.652583089734,3,1,-0.13,0.0,0.04
1409,0.0,0.0,0.0,1000.529649542288,3,1,-0.13,0.0,0.05
1410,0.0,0.0,0.0,1000.4066253000327,3,1,-0.13,0.0,0.06
1411,0.0,0.0,0.0,1000.2835102178705,3,1,-0.13,0.0,0.07
1412,0.0,0.0,0.0,1000.1603041503462,3,1,-0.13,0.0,0.08
1413,0.0,0.0,0.0,1000.0370069516459,3,1,-0.13,0.0,0.09
1414,0.0,0.0,0.0,1001.0208410088566,3,1,-0.12,0.0,0.01
1415,0.0,0.0,0.0,1000.8981786788087,3,1,-0.12,0.0,0.02
1416,0.0,0.0,0.0,1000.7754260871122,3,1,-0.12,0.0,0.03
1417,0.0,0.0,0.0,1000.652583089734,3,1,-0.12,0.0,0.04
1418,0.0,0.0,0.0,1000.529649542288,3,1,-0.12,0.0,0.05
1419,0.0,0.0,0.0,1000.4066253000327,3,1,-0.12,0.0,0.06
1420,0.0,0.0,0.0,1000.2835102178705,3,1,-0.12,0.0,0.07
1421,0.0,0.0,0.0,1000.1603041503462,3,1,-0.12,0.0,0.08
1422,0.0,0.0,0.0,1000.0370069516459,3,1,-0.12,0.0,0.09
1423,0.0,0.0,0.0,1001.0208410088566,3,1,-0.11,0.0,0.01
1424,0.0,0.0,0.0,1000.8981786788087,3,1,-0.11,0.0,0.02
1425,0.0,0.0,0.0,1000.7754260871122,3,1,-0.11,0.0,0.03
1426,0.0,0.0,0.0,1000.652583089734,3,1,-0.11,0.0,0.04
1427,0.0,0.0,0.0,1000.529649542288,3,1,-0.11,0.0,0.05
1428,0.0,0.0,0.0,1000.4066253000327,3,1,-0.11,0.0,0.06
1429,0.0,0.0,0.0,1000.2835102178705,3,1,-0.11,0.0,0.07
1430,0.0,0.0,0.0,1000.1603041503462,3,1,-0.11,0.0,0.08
1431,0.0,0.0,0.0,1000.0370069516459,3,1,-0.11,0.0,0.09
1432,0.0,0.0,0.0,1001.0208410088566,3,1,-0.1,0.0,0.01
1433,0.0,0.0,0.0,1000.8981786788087,3,1,-0.1,0.0,0.02
1434,0.0,0.0,0.0,1000.7754260871122,3,1,-0.1,0.0,0.03
1435,0.0,0.0,0.0,1000.652583089734,3,1,-0.1,0.0,0.04
1436,0.0,0.0,0.0,1000.529649542288,3,1,-0.1,0.0,0.05
1437,0.0,0.0,0.0,1000.4066253000327,3,1,-0.1,0.0,0.06
1438,0.0,0.0,0.0,1000.2835102178705,3,1,-0.1,0.0,0.07
1439,0.0,0.0,0.0,1000.1603041503462,3,1,-0.1,0.0,0.08
1440,0.0,0.0,0.0,1000.0370069516459,3,1,-0.1,0.0,0.09
1441,0.0,0.0,0.0,1001.0208410088566,3,1,-0.09,0.0,0.01
1442,0.0,0.0,0.0,1000.8981786788087,3,1,-0.09,0.0,0.02
1443,0.0,0.0,0.0,1000.7754260871122,3,1,-0.09,0.0,0.03
1444,0.0,0.0,0.0,1000.652583089734,3,1,-0.09,0.0,0.04
1445,0.0,0.0,0.0,1000.529649542288,3,1,-0.09,0.0,0.05
1446,0.0,0.0,0.0,1000.4066253000327,3,1,-0.09,0.0,0.06
1447,0.0,0.0,0.0,1000.2835102178705,3,1,-0.09,0.0,0.07
1448,0.0,0.0,0.0,1000.1603041503462,3,1,-0.09,0.0,0.08
1449,0.0,0.0,0.0,1000.0370069516459,3,1,-0.09,0.0,0.09
1450,0.0,0.0,0.0,1001.0208410088566,3,1,-0.08,0.0,0.01
1451,0.0,0.0,0.0,1000.8981786788087,3,1,-0.08,0.0,0.02
1452,0.0,0.0,0.0,1000.7754260871122,3,1,-0.08,0.0,0.03
1453,0.0,0.0,0.0,1000.652583089734,3,1,-0.08,0.0,0.04
1454,0.0,0.0,0.0,1000.529649542288,3,1,-0.08,0.0,0.05
1455,0.0,0.0,0.0,1000.4066253000327,3,1,-0.08,0.0,0.06
1456,0.0,0.0,0.0,1000.2835102178705,3,1,-0.08,0.0,0.07
1457,0.0,0.0,0.0,1000.1603041503462,3,1,-0.08,0.0,0.08
1458,0.0,0.0,0.0,1000.0370069516459,3,1,-0.08,0.0,0.09
1459,0.0,0.0,0.0,1001.0208410088566,3,1,-0.07,0.0,0.01
1460,0.0,0.0,0.0,1000.8981786788087,3,1,-0.07,0.0,0.02
