"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
86,10,0.0,0.0,0.04,0.04,0.38,0.0,-0.03
87,10,0.0,0.0,0.04,0.04,0.39,0.0,-0.03
88,10,0.0,0.0,0.04,0.04,0.4,0.0,-0.03
89,10,0.0,0.0,0.04,0.04,0.41000000000000003,0.0,-0.03
90,10,0.0,0.0,0.04,0.04,0.42000000000000004,0.0,-0.03
91,10,0.0,0.0,0.04,0.04,0.43000000000000005,0.0,-0.03
92,10,-5.551115123125783e-17,0.0,0.04,0.04,0.44000000000000006,0.0,-0.03
93,10,-0.010000000000000064,0.0,0.04,0.041231056256176624,0.45000000000000007,0.0,-0.03
94,10,-0.020000000000000073,0.0,0.04,0.04472135954999583,0.4600000000000001,0.0,-0.03
95,10,-0.030000000000000082,0.0,0.04,0.05000000000000005,0.4700000000000001,0.0,-0.03
96,10,-0.03999999999999998,0.0,0.04,0.05656854249492379,0.48,0.0,-0.03
97,10,0.03999999999999998,0.0,0.03,0.04999999999999998,-0.48,0.0,-0.019999999999999997
98,10,0.02999999999999997,0.0,0.03,0.04242640687119283,-0.47,0.0,-0.019999999999999997
99,10,0.019999999999999962,0.0,0.03,0.03605551275463987,-0.45999999999999996,0.0,-0.019999999999999997
100,10,0.009999999999999953,0.0,0.03,0.03162277660168378,-0.44999999999999996,0.0,-0.019999999999999997
101,10,0.0,0.0,0.03,0.03,-0.44,0.0,-0.019999999999999997
102,10,0.0,0.0,0.03,0.03,-0.43,0.0,-0.019999999999999997
103,10,0.0,0.0,0.03,0.03,-0.42,0.0,-0.019999999999999997
104,10,0.0,0.0,0.03,0.03,-0.41,0.0,-0.019999999999999997
105,10,0.0,0.0,0.03,0.03,-0.39999999999999997,0.0,-0.019999999999999997
106,10,0.0,0.0,0.03,0.03,-0.39,0.0,-0.019999999999999997
107,10,0.0,0.0,0.03,0.03,-0.38,0.0,-0.019999999999999997
108,10,0.0,0.0,0.03,0.03,-0.37,0.0,-0.019999999999999997
109,10,0.0,0.0,0.03,0.03,-0.36,0.0,-0.019999999999999997
110,10,0.0,0.0,0.03,0.03,-0.35,0.0,-0.019999999999999997
111,10,0.0,0.0,0.03,0.03,-0.33999999999999997,0.0,-0.019999999999999997
112,10,0.0,0.0,0.03,0.03,-0.32999999999999996,0.0,-0.019999999999999997
113,10,0.0,0.0,0.03,0.03,-0.31999999999999995,0.0,-0.019999999999999997
114,10,0.0,0.0,0.03,0.03,-0.30999999999999994,0.0,-0.019999999999999997
115,10,0.0,0.0,0.03,0.03,-0.3,0.0,-0.019999999999999997
116,10,0.0,0.0,0.03,0.03,-0.29,0.0,-0.019999999999999997
