"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
401,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.5
402,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.5
403,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.52
404,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.52
405,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.54
406,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.54
407,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.56
408,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.56
409,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.58
410,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.58
411,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.6
412,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.6
413,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.62
414,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.62
415,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.64
416,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.64
417,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.66
418,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.66
419,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.68
420,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.68
