"Idp","Vel:0","Vel:1","Vel:2","Rhop","Mass","Press","Vol","Ace:0","Ace:1","Ace:2","Vor:0","Vor:1","Vor:2","Type","Mk","Points:0","Points:1","Points:2"
7876,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.36,0,0.36
7877,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.36,0,0.38
7973,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.38,0,0.34
7974,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.38,0,0.36
7975,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.38,0,0.38
8071,0,0,0,1002.1,0.4,16284,0.00039915,0.0020521,0,-0.15642,0,0,0,3,1,1.4,0,0.34
8072,0,0,0,1002.1,0.4,16088,0.00039916,0.0020275,0,-0.15796,0,0,0,3,1,1.4,0,0.36
8073,0,0,0,1002.1,0.4,15892,0.00039917,0.0020028,0,-0.15688,0,0,0,3,1,1.4,0,0.38
8169,0,0,0,1002.1,0.4,16284,0.00039915,0.0042146,0,-0.15645,0,0,0,3,1,1.42,0,0.34
8170,0,0,0,1002.1,0.4,16088,0.00039916,0.0041641,0,-0.15799,0,0,0,3,1,1.42,0,0.36
8171,0,0,0,1002.1,0.4,15892,0.00039917,0.0041135,0,-0.15691,0,0,0,3,1,1.42,0,0.38
8267,0,0,0,1002.1,0.4,16284,0.00039915,-0.0042146,0,-0.15645,0,0,0,3,1,1.44,0,0.34
8268,0,0,0,1002.1,0.4,16088,0.00039916,-0.0041641,0,-0.15799,0,0,0,3,1,1.44,0,0.36
8269,0,0,0,1002.1,0.4,15892,0.00039917,-0.0041135,0,-0.15691,0,0,0,3,1,1.44,0,0.38
8365,0,0,0,1002.1,0.4,16284,0.00039915,-0.0020521,0,-0.15642,0,0,0,3,1,1.46,0,0.34
8366,0,0,0,1002.1,0.4,16088,0.00039916,-0.0020275,0,-0.15796,0,0,0,3,1,1.46,0,0.36
8367,0,0,0,1002.1,0.4,15892,0.00039917,-0.0020028,0,-0.15688,0,0,0,3,1,1.46,0,0.38
8463,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.48,0,0.34
8464,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.48,0,0.36
8465,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.48,0,0.38
8561,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.5,0,0.34
8562,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.5,0,0.36
8563,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.5,0,0.38
8659,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.52,0,0.34
8660,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.52,0,0.36
8661,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.52,0,0.38
8757,0,0,0,1002.1,0.4,16284,0.00039915,0.0020521,0,-0.15642,0,0,0,3,1,1.54,0,0.34
8758,0,0,0,1002.1,0.4,16088,0.00039916,0.0020275,0,-0.15796,0,0,0,3,1,1.54,0,0.36
8759,0,0,0,1002.1,0.4,15892,0.00039917,0.0020028,0,-0.15688,0,0,0,3,1,1.54,0,0.38
8855,0,0,0,1002.1,0.4,16284,0.00039915,0.0042146,0,-0.15645,0,0,0,3,1,1.56,0,0.34
8856,0,0,0,1002.1,0.4,16088,0.00039916,0.0041641,0,-0.15799,0,0,0,3,1,1.56,0,0.36
8857,0,0,0,1002.1,0.4,15892,0.00039917,0.0041135,0,-0.15691,0,0,0,3,1,1.56,0,0.38
8953,0,0,0,1002.1,0.4,16284,0.00039915,-0.0042146,0,-0.15645,0,0,0,3,1,1.58,0,0.34
8954,0,0,0,1002.1,0.4,16088,0.00039916,-0.0041641,0,-0.15799,0,0,0,3,1,1.58,0,0.36
8955,0,0,0,1002.1,0.4,15892,0.00039917,-0.0041135,0,-0.15691,0,0,0,3,1,1.58,0,0.38
9051,0,0,0,1002.1,0.4,16284,0.00039915,-0.0020521,0,-0.15642,0,0,0,3,1,1.6,0,0.34
9052,0,0,0,1002.1,0.4,16088,0.00039916,-0.0020275,0,-0.15796,0,0,0,3,1,1.6,0,0.36
9053,0,0,0,1002.1,0.4,15892,0.00039917,-0.0020028,0,-0.15688,0,0,0,3,1,1.6,0,0.38
9149,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.62,0,0.34
9150,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.62,0,0.36
9151,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.62,0,0.38
9247,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.64,0,0.34
9248,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.64,0,0.36
9249,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.64,0,0.38
9345,0,0,0,1002.1,0.4,16284,0.00039915,0.0020521,0,-0.15642,0,0,0,3,1,1.66,0,0.34
9346,0,0,0,1002.1,0.4,16088,0.00039916,0.0020275,0,-0.15796,0,0,0,3,1,1.66,0,0.36
9347,0,0,0,1002.1,0.4,15892,0.00039917,0.0020028,0,-0.15688,0,0,0,3,1,1.66,0,0.38
9443,0,0,0,1002.1,0.4,16284,0.00039915,0.0042146,0,-0.15645,0,0,0,3,1,1.68,0,0.34
9444,0,0,0,1002.1,0.4,16088,0.00039916,0.0041641,0,-0.15799,0,0,0,3,1,1.68,0,0.36
9445,0,0,0,1002.1,0.4,15892,0.00039917,0.0041135,0,-0.15691,0,0,0,3,1,1.68,0,0.38
9541,0,0,0,1002.1,0.4,16284,0.00039915,-0.0042146,0,-0.15645,0,0,0,3,1,1.7,0,0.34
9542,0,0,0,1002.1,0.4,16088,0.00039916,-0.0041641,0,-0.15799,0,0,0,3,1,1.7,0,0.36
9543,0,0,0,1002.1,0.4,15892,0.00039917,-0.0041135,0,-0.15691,0,0,0,3,1,1.7,0,0.38
9639,0,0,0,1002.1,0.4,16284,0.00039915,-0.0020521,0,-0.15642,0,0,0,3,1,1.72,0,0.34
9640,0,0,0,1002.1,0.4,16088,0.00039916,-0.0020275,0,-0.15796,0,0,0,3,1,1.72,0,0.36
9641,0,0,0,1002.1,0.4,15892,0.00039917,-0.0020028,0,-0.15688,0,0,0,3,1,1.72,0,0.38
9737,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.74,0,0.34
9738,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.74,0,0.36
9739,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.74,0,0.38
9835,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.76,0,0.34
9836,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.76,0,0.36
9837,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.76,0,0.38
9933,0,0,0,1002.1,0.4,16284,0.00039915,0.0020521,0,-0.15642,0,0,0,3,1,1.78,0,0.34
9934,0,0,0,1002.1,0.4,16088,0.00039916,0.0020275,0,-0.15796,0,0,0,3,1,1.78,0,0.36
9935,0,0,0,1002.1,0.4,15892,0.00039917,0.0020028,0,-0.15688,0,0,0,3,1,1.78,0,0.38
10031,0,0,0,1002.1,0.4,16284,0.00039915,0.0042146,0,-0.15645,0,0,0,3,1,1.8,0,0.34
10032,0,0,0,1002.1,0.4,16088,0.00039916,0.0041641,0,-0.15799,0,0,0,3,1,1.8,0,0.36
10033,0,0,0,1002.1,0.4,15892,0.00039917,0.0041135,0,-0.15691,0,0,0,3,1,1.8,0,0.38
10129,0,0,0,1002.1,0.4,16284,0.00039915,-0.0042146,0,-0.15645,0,0,0,3,1,1.82,0,0.34
10130,0,0,0,1002.1,0.4,16088,0.00039916,-0.0041641,0,-0.15799,0,0,0,3,1,1.82,0,0.36
10131,0,0,0,1002.1,0.4,15892,0.00039917,-0.0041135,0,-0.15691,0,0,0,3,1,1.82,0,0.38
10227,0,0,0,1002.1,0.4,16284,0.00039915,-0.0020521,0,-0.15642,0,0,0,3,1,1.84,0,0.34
10228,0,0,0,1002.1,0.4,16088,0.00039916,-0.0020275,0,-0.15796,0,0,0,3,1,1.84,0,0.36
10229,0,0,0,1002.1,0.4,15892,0.00039917,-0.0020028,0,-0.15688,0,0,0,3,1,1.84,0,0.38
10325,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.86,0,0.34
10326,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.86,0,0.36
10327,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.86,0,0.38
10423,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.88,0,0.34
10424,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.88,0,0.36
10425,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.88,0,0.38
10521,0,0,0,1002.1,0.4,16284,0.00039915,0.0020521,0,-0.15642,0,0,0,3,1,1.9,0,0.34
10522,0,0,0,1002.1,0.4,16088,0.00039916,0.0020275,0,-0.15796,0,0,0,3,1,1.9,0,0.36
10523,0,0,0,1002.1,0.4,15892,0.00039917,0.0020028,0,-0.15688,0,0,0,3,1,1.9,0,0.38
10619,0,0,0,1002.1,0.4,16284,0.00039915,0.0042146,0,-0.15645,0,0,0,3,1,1.92,0,0.34
10620,0,0,0,1002.1,0.4,16088,0.00039916,0.0041641,0,-0.15799,0,0,0,3,1,1.92,0,0.36
10621,0,0,0,1002.1,0.4,15892,0.00039917,0.0041135,0,-0.15691,0,0,0,3,1,1.92,0,0.38
10717,0,0,0,1002.1,0.4,16284,0.00039915,-0.0042146,0,-0.15645,0,0,0,3,1,1.94,0,0.34
10718,0,0,0,1002.1,0.4,16088,0.00039916,-0.0041641,0,-0.15799,0,0,0,3,1,1.94,0,0.36
10719,0,0,0,1002.1,0.4,15892,0.00039917,-0.0041135,0,-0.15691,0,0,0,3,1,1.94,0,0.38
10815,0,0,0,1002.1,0.4,16284,0.00039915,-0.0020521,0,-0.15642,0,0,0,3,1,1.96,0,0.34
10816,0,0,0,1002.1,0.4,16088,0.00039916,-0.0020275,0,-0.15796,0,0,0,3,1,1.96,0,0.36
10817,0,0,0,1002.1,0.4,15892,0.00039917,-0.0020028,0,-0.15688,0,0,0,3,1,1.96,0,0.38
10913,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,1.98,0,0.34
10914,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,1.98,0,0.36
10915,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,1.98,0,0.38
11011,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2,0,0.34
11012,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2,0,0.36
11013,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2,0,0.38
11109,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.02,0,0.34
11110,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.02,0,0.36
11111,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.02,0,0.38
11207,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.04,0,0.34
11208,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.04,0,0.36
11209,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.04,0,0.38
11305,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.06,0,0.34
11306,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.06,0,0.36
11307,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.06,0,0.38
11403,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.08,0,0.34
11404,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.08,0,0.36
11405,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.08,0,0.38
11501,0,0,0,1002.1,0.4,16284,0.00039915,0.0041041,0,-0.15643,0,0,0,3,1,2.1,0,0.34
11502,0,0,0,1002.1,0.4,16088,0.00039916,0.0040549,0,-0.15797,0,0,0,3,1,2.1,0,0.36
11503,0,0,0,1002.1,0.4,15892,0.00039917,0.0040057,0,-0.15689,0,0,0,3,1,2.1,0,0.38
11599,0,0,0,1002.1,0.4,16284,0.00039915,0.0084293,0,-0.15647,0,0,0,3,1,2.12,0,0.34
11600,0,0,0,1002.1,0.4,16088,0.00039916,0.0083281,0,-0.15801,0,0,0,3,1,2.12,0,0.36
11601,0,0,0,1002.1,0.4,15892,0.00039917,0.008227,0,-0.15693,0,0,0,3,1,2.12,0,0.38
11697,0,0,0,1002.1,0.4,16284,0.00039915,-0.0084293,0,-0.15647,0,0,0,3,1,2.14,0,0.34
11698,0,0,0,1002.1,0.4,16088,0.00039916,-0.0083281,0,-0.15801,0,0,0,3,1,2.14,0,0.36
11699,0,0,0,1002.1,0.4,15892,0.00039917,-0.008227,0,-0.15693,0,0,0,3,1,2.14,0,0.38
11795,0,0,0,1002.1,0.4,16284,0.00039915,-0.0041041,0,-0.15643,0,0,0,3,1,2.16,0,0.34
11796,0,0,0,1002.1,0.4,16088,0.00039916,-0.0040549,0,-0.15797,0,0,0,3,1,2.16,0,0.36
11797,0,0,0,1002.1,0.4,15892,0.00039917,-0.0040057,0,-0.15689,0,0,0,3,1,2.16,0,0.38
11893,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.18,0,0.34
11894,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.18,0,0.36
11895,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.18,0,0.38
11991,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.2,0,0.34
11992,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.2,0,0.36
11993,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.2,0,0.38
12089,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.22,0,0.34
12090,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.22,0,0.36
12091,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.22,0,0.38
12187,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.24,0,0.34
12188,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.24,0,0.36
12189,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.24,0,0.38
12285,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.26,0,0.34
12286,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.26,0,0.36
12287,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.26,0,0.38
12383,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.28,0,0.34
12384,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.28,0,0.36
12385,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.28,0,0.38
12481,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.3,0,0.34
12482,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.3,0,0.36
12483,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.3,0,0.38
12579,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.32,0,0.34
12580,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.32,0,0.36
12581,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.32,0,0.38
12677,0,0,0,1002.1,0.4,16284,0.00039915,0.0041041,0,-0.15643,0,0,0,3,1,2.34,0,0.34
12678,0,0,0,1002.1,0.4,16088,0.00039916,0.0040549,0,-0.15797,0,0,0,3,1,2.34,0,0.36
12679,0,0,0,1002.1,0.4,15892,0.00039917,0.0040057,0,-0.15689,0,0,0,3,1,2.34,0,0.38
12775,0,0,0,1002.1,0.4,16284,0.00039915,0.0084293,0,-0.15647,0,0,0,3,1,2.36,0,0.34
12776,0,0,0,1002.1,0.4,16088,0.00039916,0.0083281,0,-0.15801,0,0,0,3,1,2.36,0,0.36
12777,0,0,0,1002.1,0.4,15892,0.00039917,0.008227,0,-0.15693,0,0,0,3,1,2.36,0,0.38
12873,0,0,0,1002.1,0.4,16284,0.00039915,-0.0084293,0,-0.15647,0,0,0,3,1,2.38,0,0.34
12874,0,0,0,1002.1,0.4,16088,0.00039916,-0.0083281,0,-0.15801,0,0,0,3,1,2.38,0,0.36
12875,0,0,0,1002.1,0.4,15892,0.00039917,-0.008227,0,-0.15693,0,0,0,3,1,2.38,0,0.38
12971,0,0,0,1002.1,0.4,16284,0.00039915,-0.0041041,0,-0.15643,0,0,0,3,1,2.4,0,0.34
12972,0,0,0,1002.1,0.4,16088,0.00039916,-0.0040549,0,-0.15797,0,0,0,3,1,2.4,0,0.36
12973,0,0,0,1002.1,0.4,15892,0.00039917,-0.0040057,0,-0.15689,0,0,0,3,1,2.4,0,0.38
13069,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.42,0,0.34
13070,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.42,0,0.36
13071,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.42,0,0.38
13167,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.44,0,0.34
13168,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.44,0,0.36
13169,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.44,0,0.38
13265,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.46,0,0.34
13266,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.46,0,0.36
13267,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.46,0,0.38
13363,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.48,0,0.34
13364,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.48,0,0.36
13365,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.48,0,0.38
13461,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.5,0,0.34
13462,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.5,0,0.36
13463,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.5,0,0.38
13559,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.52,0,0.34
13560,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.52,0,0.36
13561,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.52,0,0.38
13657,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.54,0,0.34
13658,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.54,0,0.36
13659,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.54,0,0.38
13755,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.56,0,0.34
13756,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.56,0,0.36
13757,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.56,0,0.38
13853,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.58,0,0.34
13854,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.58,0,0.36
13855,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.58,0,0.38
13951,0,0,0,1002.1,0.4,16284,0.00039915,0.0041041,0,-0.15643,0,0,0,3,1,2.6,0,0.34
13952,0,0,0,1002.1,0.4,16088,0.00039916,0.0040549,0,-0.15797,0,0,0,3,1,2.6,0,0.36
13953,0,0,0,1002.1,0.4,15892,0.00039917,0.0040057,0,-0.15689,0,0,0,3,1,2.6,0,0.38
14049,0,0,0,1002.1,0.4,16284,0.00039915,0.0084293,0,-0.15647,0,0,0,3,1,2.62,0,0.34
14050,0,0,0,1002.1,0.4,16088,0.00039916,0.0083281,0,-0.15801,0,0,0,3,1,2.62,0,0.36
14051,0,0,0,1002.1,0.4,15892,0.00039917,0.008227,0,-0.15693,0,0,0,3,1,2.62,0,0.38
14147,0,0,0,1002.1,0.4,16284,0.00039915,-0.0084293,0,-0.15647,0,0,0,3,1,2.64,0,0.34
14148,0,0,0,1002.1,0.4,16088,0.00039916,-0.0083281,0,-0.15801,0,0,0,3,1,2.64,0,0.36
14149,0,0,0,1002.1,0.4,15892,0.00039917,-0.008227,0,-0.15693,0,0,0,3,1,2.64,0,0.38
14245,0,0,0,1002.1,0.4,16284,0.00039915,-0.0041041,0,-0.15643,0,0,0,3,1,2.66,0,0.34
14246,0,0,0,1002.1,0.4,16088,0.00039916,-0.0040549,0,-0.15797,0,0,0,3,1,2.66,0,0.36
14247,0,0,0,1002.1,0.4,15892,0.00039917,-0.0040057,0,-0.15689,0,0,0,3,1,2.66,0,0.38
14343,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.68,0,0.34
14344,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.68,0,0.36
14345,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.68,0,0.38
14441,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.7,0,0.34
14442,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.7,0,0.36
14443,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.7,0,0.38
14539,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.72,0,0.34
14540,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.72,0,0.36
14541,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.72,0,0.38
14637,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.74,0,0.34
14638,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.74,0,0.36
14639,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.74,0,0.38
14735,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.76,0,0.34
14736,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.76,0,0.36
14737,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.76,0,0.38
14833,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.78,0,0.34
14834,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.78,0,0.36
14835,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.78,0,0.38
14931,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.8,0,0.34
14932,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.8,0,0.36
14933,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.8,0,0.38
15029,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.82,0,0.34
15030,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.82,0,0.36
15031,0,0,0,1002.1,0.4,15892,0.00039917,0,0,-0.15688,0,0,0,3,1,2.82,0,0.38
15127,0,0,0,1002.1,0.4,16284,0.00039915,0.0041041,0,-0.15643,0,0,0,3,1,2.84,0,0.34
15128,0,0,0,1002.1,0.4,16088,0.00039916,0.0040549,0,-0.15797,0,0,0,3,1,2.84,0,0.36
15129,0,0,0,1002.1,0.4,15892,0.00039917,0.0040057,0,-0.15689,0,0,0,3,1,2.84,0,0.38
15225,0,0,0,1002.1,0.4,16284,0.00039915,0.0084293,0,-0.15647,0,0,0,3,1,2.86,0,0.34
15226,0,0,0,1002.1,0.4,16088,0.00039916,0.0083281,0,-0.15801,0,0,0,3,1,2.86,0,0.36
15227,0,0,0,1002.1,0.4,15892,0.00039917,0.008227,0,-0.15693,0,0,0,3,1,2.86,0,0.38
15323,0,0,0,1002.1,0.4,16284,0.00039915,-0.0084293,0,-0.15647,0,0,0,3,1,2.88,0,0.34
15324,0,0,0,1002.1,0.4,16088,0.00039916,-0.0083281,0,-0.15801,0,0,0,3,1,2.88,0,0.36
15325,0,0,0,1002.1,0.4,15892,0.00039917,-0.008227,0,-0.15693,0,0,0,3,1,2.88,0,0.38
15421,0,0,0,1002.1,0.4,16284,0.00039915,-0.0041041,0,-0.15643,0,0,0,3,1,2.9,0,0.34
15422,0,0,0,1002.1,0.4,16088,0.00039916,-0.0040549,0,-0.15797,0,0,0,3,1,2.9,0,0.36
15423,0,0,0,1002.1,0.4,15892,0.00039917,-0.0040057,0,-0.15689,0,0,0,3,1,2.9,0,0.38
15519,0,0,0,1002.1,0.4,16284,0.00039915,0,0,-0.15642,0,0,0,3,1,2.92,0,0.34
15520,0,0,0,1002.1,0.4,16088,0.00039916,0,0,-0.15796,0,0,0,3,1,2.92,0,0.36
